index,band,grade,source_kind,issues,relative_path,display_topic,problem_text,expressions,computed_answer,matched_choice,validation_status,solver_name,source_preview
67,초등,1,pdf_capture,topic_unknown|card_topic_unknown,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]_page_002_tile_r3_c2.png,unknown,19. 운동장에서 있던 학생 15명 중에서 7명이 20. 방문객 14명에게 기념품을 한 개씩 나누어 주려고 합니다. 기념품이 6개 있다면 더 필요한 19. 운동장에서 있던 학생 15명 중에서 ?명이 주려고 합니다. 기념품이 0개 있다면 더 필요한,,19.0000000000000,,verified,arithmetic_solver,19. 운동장에서 있던 학생 15명 중에서 7명이 20. 방문객 14명에게 기념품을 한 개씩 나누어 주려고 합니다. 기념품이 6개 있다면 더 필요한 19. 운동장에서 있던 학생 15명 중에서 ?명이 주려고 합니다. 기념품이 0개 있다면 더 필요한 19. 운동장에서 있던 학생 15명 중에서 7명이 20. 방문객 14명에게 기념품을 한 개씩 나누어 주려고 합니다. 기념품이 6개 있다면 더 ...
68,초등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]_page_003.png,arithmetic,단원평가 [2회] 정답,6+6 5+8; 9+2 7+5,79,,needs_review,direct_numeric_solver,"단원평가 [2회] 정답 [초1-21 6. 덧셈과 Ws) [단원평가 2회] https://skai.tistory.com/ 하루공부빔 [초1-2] 6단원. 덧셈과 밸셈(3) 단원평가 [2회] 정답 1) (왼쪽부터) 16, 16, 6 2) (위에서부터) 6, 1 3) (위에서부터) 13, 3 6+6 5+8 4) 9+2 7+5 5) 9 6) 15 7) 3 8) 12 9) 15, 6 [초1-21..."
69,초등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]_page_003_tile_r1_c1.png,arithmetic,단원평가 [2회] 정답,6+6 5+8; 9+2 7+5; | 9+2 |,79,,needs_review,direct_numeric_solver,"단원평가 [2회] 정답 [초1-2] 6단원. 덧셈과 밸셈(3) 단원평가 [2회] 정답 1) (왼쪽부터) 16, 16, 6 2) (위에서부터) 6. 1 3) (위에서부터) 13, 3 6+6 5+8 4) 9+2 7+5 2) (위에서부터) 6, 1 [21-2] 6단원. 덧셈과 빨셈(3) | 9+2 | [초1-2] 6단원. 덧셈과 밸셈(3) 단원평가 [2회] 정답 1) (왼쪽부터) 16, 16..."
70,초등,1,pdf_capture,ocr_noise_high|solve_failed|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]_page_003_tile_r2_c1.png,unknown,"5) 9 6) 15 7) 8 8) 12 9) 15, 6 10) < 11) 17, 16, 15, 14 / '작아집니다에 OF 12) 6, 6, 6, 6 12) 2 7ER 412A) Q 7FK 트 11) 17, 16, 15, 14 / '작아집니다'에 OF 12\2 7? 6 톡",,,,failed,arithmetic_solver,"5) 9 6) 15 7) 8 8) 12 9) 15, 6 10) < 11) 17, 16, 15, 14 / '작아집니다에 OF 12) 6, 6, 6, 6 12) 2 7ER 412A) Q 7FK 트 11) 17, 16, 15, 14 / '작아집니다'에 OF 12\2 7? 6 톡 5) 9 6) 15 7) 8 8) 12 9) 15, 6 10) < 11) 17, 16, 15, 14 / '작아집니다..."
71,초등,1,pdf_capture,solve_failed|card_needs_review,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]/skai_g1_02_01_초1-2-6.덧셈과_뺄셈(3)_[2회]_page_003_tile_r3_c1.png,arithmetic,15) 12-3에 OF,,,,failed,arithmetic_solver,15) 12-3에 OF 그이 은 0 7 으아 1호이 4) 8 5) 12-3에 OF 6) 6 7) 1274 8) 서준 9) 8명 20) 8개 14) 8 15) 12-3에 OF 16) 6 17) 12개 18) 서준 19) 8명 그이 은 0 7 으아 1호이 4) 8 5) 12-3에 OF 6) 6 7) 1274 8) 서준 9) 8명 20) 8개 14) 8 15) 12-3에 OF 16) 6 17...
72,초등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_001.png,probability,3. | | 안에 알맞은 수를 써넣으시오. : 8. 가장 작은 수와 가장 큰 수의 합을 구하시오,15-6=| |,9,,verified,safe_eval_solver,"3. | | 안에 알맞은 수를 써넣으시오. : 8. 가장 작은 수와 가장 큰 수의 합을 구하시오 ee 단원평가 2 1-2 8 [1회] 6단원. 덧셈과 밸셈(3) 점수 1. 10을 이용하여 모으기와 가르기를 한 것입니 ： 6, HHS 해 보세요 다. Ecol SSE Te Sol 보세요. _ :이이이006 ‘ofofafojo 5 ?7| ~ pt : | 아아아 ㅣ 000 의이이 의의의의 이시..."
73,초등,1,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_001_tile_r1_c1.png,arithmetic,ea) Bee =,,,,failed,arithmetic_solver,ea) Bee = fo] 더 = ee! [1회] 6단원. 1. 10을 이용하여 모으기와 가르기를 한 것입니 다. 빈칸에 알맞은 수를 넣어 보세요. 5So 10 ea) Bee = Citas 호 6단원 미운 5 131] 6단원. fo] 더 = ee! [1회] 6단원. 1. 10을 이용하여 모으기와 가르기를 한 것입니 다. 빈칸에 알맞은 수를 넣어 보세요. 5So 10 ea) Bee = Ci...
74,초등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_001_tile_r1_c2.png,fraction_ratio,2.0/0.0dees,2.0/0.0dees; 5+9=| |,14,,verified,safe_eval_solver,2.0/0.0dees 6. 덧셈을 해 보세요. 2.0/0.0dees SeS22OBE 이 | 5+9=| [| 덧셈과 WH Ail(3) 점수 : (이이이이이 이이0(ㅇ 5+9=| | 덧셈과 밸셈(3) ae: OJO/O|O 6. 덧셈을 해 보세요. 2.0/0.0dees SeS22OBE 이 | 5+9=| [| 덧셈과 WH Ail(3) 점수 : (이이이이이 이이0(ㅇ 5+9=| | 덧셈과 밸셈(...
75,초등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_001_tile_r2_c1.png,arithmetic,16-9ㅋ=,16-9ㅋ=; 6+ 55; 16-9ㅋ |,16/9,,needs_review,sympy_worker_equation_solver,16-9ㅋ= 2. [ | 안에 알맞은 수를 써넣으시오. 16-9ㅋ= ZL * [13 3. [ ㅣ 안에 알맞은 수를 써넣으시오 6+ 55 /\ 4 2.0oN C3 3. -_ 4 | | 2. [ ㅣ 안에 알맞은 수를 써넣으시오. 16-9ㅋ | 2. [ | 안에 알맞은 수를 써넣으시오. 16-9ㅋ= ZL * [13 3. [ ㅣ 안에 알맞은 수를 써넣으시오 6+ 55 /\ 4 2.0oN C3 ...
76,초등,1,pdf_capture,ocr_noise_high|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_001_tile_r2_c2.png,linear_equation,8. 가장 작은 수와 가장 큰 수의 HS 구하시오,s+( |=15; 8+[ |= 15,,,failed,arithmetic_solver,8. 가장 작은 수와 가장 큰 수의 HS 구하시오 7. | ㅣ 안에 알맞은 수를 써 넣으세요. 8+[ |= 15 8. 가장 작은 수와 가장 큰 수의 HS 구하시오. 6 7 5 4 s+( |=15 8. 가장 작은 수와 가장 큰 수의 합을 구하시오. 0 7 0 4 7. | ㅣ 안에 알맞은 수를 써 넣으세요. 8+[ |= 15 8. 가장 작은 수와 가장 큰 수의 HS 구하시오. 6 7 5 4...
79,초등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_002.png,probability,15-9=| _ ( ),15-9=| _ ( ); 15-6=|; 8+6=| | ( ㅣ; 7+6=| |,6,,verified,safe_eval_solver,15-9=| _ ( ) [초1-2] 6. 덧셈과 (3) [단원평가 1회] https://skai.tistory.com/ 하루공부방 11. [ ] 안에 알맞은 수를 써넣고 알맞은 말에 ： 14. 수 카드 중 2장을 뽑아 가장 작은 몇십몇을 501 4) 띠 8+6=| | ( ㅣ 7+6=| | 6+6=[_| 15. 계산 결과가 8인 AS 찾아 OF 하세요. > 1씩 작아지는 수에 같은 수를 ...
80,초등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_002_tile_r1_c1.png,linear_equation,9+6=,9+6=; 8+6=; 7+6=; 6+6=; 9+6=| |,15,,verified,safe_eval_solver,9+6= 11. [ ] 안에 알맞은 수를 써넣고 알맞은 말에 9+6= 8+6= 7+6= 6+6= > 14 작아지는 40] 같은 수를 더하면 합은 1씩 (작아집니다 / 커집니다). 11. | ㅣ 안에 알맞은 수를 써넣고 알맞은 말에 9+6=| | 8+6=| | 7+6=| | 6+6=| | > 14 작아지는 수에 같은 수를 더하면 11. [ | 안에 알맞은 수를 써넣고 알맞은 말에 11. ...
82,초등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_002_tile_r2_c1.png,arithmetic,15-7=| _,15-7=| _; 15-8=| _; 15-9=| _; 15-6=|; 15-9=|,8,,verified,safe_eval_solver,15-7=| _ 12. 안에 알맞은 +S 써넣고 알맞은 Bol] 15-6=| 15-7=| _ 15-8=| _ 15-9=| > 같은 수에서 1씩 커지는 수를 빼면 차는 1씩 (작아집니다 / 커집니다). 12. [ | 안에 알맞은 수를 써넣고 알맞은 gol 15-9=| _ = 같은 수에서 1씩 커지는 수를 빠면 12. | ㅣ 안에 알맞은 수를 써넣고 알맞은 Yo > He 수에서 1씩 커지는...
83,초등,1,pdf_capture,ocr_noise_high|topic_unknown|card_topic_unknown,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_002_tile_r2_c2.png,unknown,"16. 11에서 어떤 수를 BEL] 5가 되었습니다. 17. 윤희는 스티커북에 스티커를 os 붙인 후 5개를 더 붙였습니다. 스티커북에 붙인 스티커 18. 수호는 딸기 7개와 글 0개를 먹었고, 유진 Ale cheol 0기0 고 기고 HSA I-L mu 16. 11에서 어떤 수를 Bei] 5가 되었습니다. 17. 윤희는 스티커북에 스티커를 6개를 붙인 후 18. 수호는 딸기 7개와 글 ...",,7206,"ㄴ [다] (7206) Ta AwWwe HOA, irl 서느",verified,arithmetic_solver,"16. 11에서 어떤 수를 BEL] 5가 되었습니다. 17. 윤희는 스티커북에 스티커를 os 붙인 후 5개를 더 붙였습니다. 스티커북에 붙인 스티커 18. 수호는 딸기 7개와 글 0개를 먹었고, 유진 Ale cheol 0기0 고 기고 HSA I-L mu 16. 11에서 어떤 수를 Bei] 5가 되었습니다. 17. 윤희는 스티커북에 스티커를 6개를 붙인 후 18. 수호는 딸기 7개와 글 ..."
84,초등,1,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_002_tile_r3_c1.png,linear_equation,12- =6,12- =6; 12- =3; = =5; 19-| ]=6; 18-| |=5,,,failed,arithmetic_solver,12- =6 13. [ | 안에 알맞은 수를 써넣으세요. 19-| ]=6 18-| |=5 18-| |=4 19-| ]=3 12- =6 = =5 12-| |-4 12- =3 13. | | 안에 알맞은 수를 써넣으세요. 13. [ | 안에 알맞은 수를 써넣으세요. 19-| ]=6 18-| |=5 18-| |=4 19-| ]=3 12- =6 = =5 12-| |-4 12- =3 13. | |...
85,초등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_002_tile_r3_c2.png,arithmetic,101+19,101+19,120,,verified,safe_eval_solver,"101+19 내 - ~ | 은 ae 0101 ""AW TIT! TN 19. 수진이는 사탕 12개 중에서 5개를 먹었습니 20. 학생 14명에서 연필을 한 자루씩 나누어 주 려고 합니다. 연필이 9자루 있다면 더 필요한 연필은 몇 자루입니까? 그 ster 오노 TES 711 19. 수진이는 사탕 1274 중에서 5가를 먹었습니 기드 호? 보기 은 i 싸번 00 그니 내 - ~ | 은 ae ..."
86,초등,1,pdf_capture,ocr_noise_high|expression_missing|card_needs_review,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_003.png,geometry,단원평가 [1회] 정답,,1,"1. (왼쪽부터) 12, 19, 3",verified,arithmetic_solver,"단원평가 [1회] 정답 [초1-21 6. 덧셈과 BCs) [단원평가 1회] https://skai.tistory.com/ 하루공부빔 [초1-2] 6단원. 덧셈과 밸셈(3) 단원평가 [1회] 정답 1) (왼쪽부터) 12, 19, 3 2) (위에서부터) 7. 6 3) (위에서부터) 11, 1 5) 9 6) 14 7) 7 8) 11 9) 16, 8 10) < 11) 15, 14, 13, 12..."
87,초등,1,pdf_capture,ocr_noise_high|expression_missing|card_needs_review,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_003_tile_r1_c1.png,geometry,단원평가 [1회] 정답,,1,"1. (왼쪽부터) 12, 19, 3",verified,arithmetic_solver,"단원평가 [1회] 정답 [21-2] 6단원. 덧셈과 밸셈(3) 단원평가 [1회] 정답 1) (왼쪽부터) 12, 19, 3 2) (위에서부터) 7. 6 3) (위에서부터) 11, 1 4) [21-2] 6단원. 덧셈과 빨셈(3) 1) (왼쪽부터) 12, 12, 2 2) (위에서부터) 7, 6 [21-2] 6단원. 덧셈과 밸셈(3) 단원평가 [1회] 정답 1) (왼쪽부터) 12, 19, 3 ..."
88,초등,1,pdf_capture,ocr_noise_high|solve_failed|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_003_tile_r2_c1.png,unknown,"5) 9 6) 14 7) 7 8) 11 9) 16, 8 10) < 11) 15, 14, 13, 12 / '작아집니다에 OF 12) 9, 8, 7, 6 / '작아집니다' 에 OF 131 66 782 9 131 6 729",,,,failed,arithmetic_solver,"5) 9 6) 14 7) 7 8) 11 9) 16, 8 10) < 11) 15, 14, 13, 12 / '작아집니다에 OF 12) 9, 8, 7, 6 / '작아집니다' 에 OF 131 66 782 9 131 6 729 5) 9 6) 14 7) 7 8) 11 9) 16, 8 10) < 11) 15, 14, 13, 12 / '작아집니다에 OF 12) 9, 8, 7, 6 / '작아집니다' 에..."
89,초등,1,pdf_capture,solve_failed|card_needs_review,02.학습문제/05.문제은행/01.초등/1학년/원문PDF캡처/skai/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]/skai_g1_03_01_초1-2-6.덧셈과_뺄셈(3)_[1회]_page_003_tile_r3_c1.png,arithmetic,15) 15-70] OF,15) 15-70] OF,,,failed,arithmetic_solver,15) 15-70] OF 4) 6 5) 15-7에 OF 6) 6 7) 11개 8) 수호 9) 7개 20) 5자루 14) 6 15) 15-7에 ㅇ표 16) 6 17) 11개 18) 수호 19) 7개 15) 15-70] OF 4) 6 5) 15-7에 OF 6) 6 7) 11개 8) 수호 9) 7개 20) 5자루 14) 6 15) 15-7에 ㅇ표 16) 6 17) 11개 18) 수호 19) ...
91,초등,1,generated_curriculum,ocr_noise_high,02.학습문제/05.문제은행/01.초등/1학년/자료와 가능성/분류하고 세기/elementary_g01_008_easy_table_statistics.png,arithmetic,아래 표에서 가장 S 값과 가장 작은 값의 차를 구하시오,43-13,30,,needs_review,safe_eval_solver,아래 표에서 가장 S 값과 가장 작은 값의 차를 구하시오 초등 1학년ㆍ분류하고 세기ㆍ기본 table - statistics 아래 표에서 가장 S 값과 가장 작은 값의 차를 구하시오. 항목 A B 6 ㅁ 값 13 22 43 43 아래 표에서 가장 큰 값과 가장 작은 값의 차를 구하시오. ： 초등 1학년ㆍ분류하고 세기ㆍ기본 table - statistics ： 항목 iA Bc 1] tabl...
100,초등,2,generated_auto,expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/00.자동검증/01.초등/2학년/변화와 관계/규칙과 대응/elementary_g02_003_easy_table_pattern.png,arithmetic,아래 표의 수량은 모두 몇 개인지 구하시오,,,,failed,arithmetic_solver,아래 표의 수량은 모두 몇 개인지 구하시오 초등 2학년ㆍ규칙과 대응ㆍ기본 table - pattern 아래 표의 수량은 모두 몇 개인지 구하시오. a 32 22 36 36 ： 초등 2학년ㆍ규칙과 대응ㆍ기본 table - pattern ： table_row_2 32 22 36 36 초등 2학년ㆍ규칙과 대응ㆍ기본 table - pattern 아래 표의 수량은 모두 몇 개인지 구하시오. a ...
101,초등,2,generated_auto,ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/01.초등/2학년/변화와 관계/규칙과 대응/elementary_g02_007_easy_word_pattern.png,arithmetic,73+20-18,73+20-18,75,,verified,direct_numeric_solver,"73+20-18 | 초등 2학년ㆍ규칙과 대응ㆍ기본 word - pattern ： 민지는 스티커를 73장 가지고 있었습니다 20장을 더 받고, 그중 18장을 사용했습니다. 남은 스티커는 몇 장' 초등 2학년ㆍ규칙과 대응ㆍ기본 word - pattern 민지는 스티커를 734 가지고 있었습니다. 20장을 더 받고, 그중 18장을 사용했습니다. 남은 스티커는 SS 민지는 ALAS 73장 가지..."
111,초등,2,generated_auto,ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/01.초등/2학년/자료와 가능성/표와 그래프/elementary_g02_008_easy_table_statistics.png,coordinate_geometry,아래 표에서 가장 큰 값과 가장 작은 값의 차를 구하시오,43-16,27,,verified,safe_eval_solver,아래 표에서 가장 큰 값과 가장 작은 값의 차를 구하시오 초등 2학년ㆍ표와 그래프ㆍ기본 table - statistics 아래 표에서 가장 큰 값과 가장 작은 값의 차를 구하시오. at 39 43 28 16 ： AS 2학년ㆍ표와 그래프ㆍ기본 table ㆍ statistics ： = [| | Pp zfs 19 [es |e table_row_2 39 43 28 16 초등 2학년ㆍ표와 그래프...
112,초등,2,generated_auto,ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/01.초등/2학년/자료와 가능성/표와 그래프/elementary_g02_012_easy_word_statistics.png,coordinate_geometry,초등 2학년ㆍ표와 그래프ㆍ기본 word - statistics ： AS 2학년ㆍ표와 그래프ㆍ기본 word : statistics ：,49+23-19,53,,verified,direct_numeric_solver,"초등 2학년ㆍ표와 그래프ㆍ기본 word - statistics ： AS 2학년ㆍ표와 그래프ㆍ기본 word : statistics ： 초등 2학년ㆍ표와 그래프ㆍ기본 word - statistics 민지는 스티커를 498 가지고 있었습니다. 23장을 더 받고, 그중 19장을 사용했습니다. 남은 스티커는 RS 23장을 더 받고, 그중 19장을 사용했습니다. 남은 스티커는 SS ： AS 2학년..."
120,초등,2,generated_curriculum,card_needs_review,02.학습문제/05.문제은행/01.초등/2학년/변화와 관계/규칙과 대응/elementary_g02_003_easy_table_pattern.png,pattern,아래 표의 HAS 보고 SHA 값을 구하시오,answer=16; answer=5,16,,verified,table_lookup_solver,아래 표의 HAS 보고 SHA 값을 구하시오 초등 2학년ㆍ규칙과 대응ㆍ기본 table - pattern 아래 표의 규칙을 보고 5번째 값을 구하시오. 순서 1 2 3 4 값 4 7 10 13 | 초등 2학년ㆍ규칙과 대응ㆍ기본 table - pattern | 아래 표의 HAS 보고 SHA 값을 구하시오. ㅜㅜ 0 table_row_1 1 2 3 table_row_2 4 7 10 13 초등...
121,초등,2,generated_curriculum,card_needs_review,02.학습문제/05.문제은행/01.초등/2학년/변화와 관계/규칙과 대응/elementary_g02_007_easy_word_pattern.png,pattern,6째 날에는 몇 개를 BS)?,answer=32,32,,verified,table_lookup_solver,6째 날에는 몇 개를 BS)? ： 초등 2학년ㆍ규칙과 대응ㆍ기본 word - pattern ： 첫째 날 7개를 만들고 매일 5개씩 더 많이 만듭니다. 6째 날에는 몇 개를 BS)? 초등 2학년ㆍ규칙과 대응ㆍ기본 word - pattern 6째 날에는 몇 개를 만듭니까? ： 초등 2학년ㆍ규칙과 대응ㆍ기본 word - pattern ： 첫째 날 7개를 만들고 매일 5개씩 더 많이 만듭니다....
130,초등,2,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/2학년/원문PDF캡처/skai/skai_g2_01_01_[초2-2]_6.규칙찾기_[3회]/skai_g2_01_01_[초2-2]_6.규칙찾기_[3회]_page_001.png,linear_equation,answer=11,answer=11; 5 6) 8/10/12 147 6 | 12) 24) 36 | 48; + 1 3 5 7 9 * 2 4 | 6 8,11,,verified,table_lookup_solver,answer=11 = 단원평가 이름 : 13회] 6단원. 규칙 찾기 수 + 1 3 5 7 9 * 2 4 | 6 8 1 2 4 6 10 2 4 12 | 16 3 | 4 8 | 10] 12 4 | 8 | 16 32 5 6) 8/10/12 147 6 | 12) 24) 36 | 48 7 10 | 12] 14 | 16 8 | 16 48 | 64 9 | 10 | 12 56 | 18 = 4. 위 곱...
131,초등,2,pdf_capture,ocr_noise_high|expression_missing|card_needs_review,02.학습문제/05.문제은행/01.초등/2학년/원문PDF캡처/skai/skai_g2_01_01_[초2-2]_6.규칙찾기_[3회]/skai_g2_01_01_[초2-2]_6.규칙찾기_[3회]_page_001_tile_r1_c1.png,geometry,x 덧셈표를 보고 물음에 답하세요. [1~3] La fal [s [10f22 | 1516181018141 00002 [3회] 6단원 ※ 덧셈표를 보고 물음에 답하세요. [1~3] 11282|4|6 10 8 10 | 12 5 0A214 7 12. | 14 | 16 9 ) 10 | 12 26 | 18 44444 3RT),,151618101814100002,,verified,arithmetic_solver,x 덧셈표를 보고 물음에 답하세요. [1~3] La fal [s [10f22 | 1516181018141 00002 [3회] 6단원 ※ 덧셈표를 보고 물음에 답하세요. [1~3] 11282|4|6 10 8 10 | 12 5 0A214 7 12. | 14 | 16 9 ) 10 | 12 26 | 18 44444 3RT) x 덧셈표를 보고 물음에 답하세요. [1~3] La fal [s [10...
132,초등,2,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/01.초등/2학년/원문PDF캡처/skai/skai_g2_01_01_[초2-2]_6.규칙찾기_[3회]/skai_g2_01_01_[초2-2]_6.규칙찾기_[3회]_page_001_tile_r1_c2.png,fraction_ratio,2/4 12 | 16,2/4 12 | 16; 4/8 | 16 32,1/206,,verified,arithmetic_solver,2/4 12 | 16 . 규칙 찾기 ae: ※ 곱셈표를 보고 S50 답하세요. [4~6] *|2|1|4|6|18 2/4 12 | 16 4/8 | 16 32 6 |12|24|36 | 48 8 | 16 48 | 64 4. 위 곰셈표의 빈칸에 알맞은 AZ 써넣으세요. . 규칙 찾기 점수 : ※ 곱셈표를 보고 물음에 답하세요. [4~6] 4 위 곰셈표의 빈칸에 알맞은 AS 써넣으세요. ※ 곱셈...
